adm3_en,month,NO2,date
City of Cebu,2019-04,4.656275850211276e-05,2019-04-01T00:00:00
City of Lapu-Lapu,2019-04,4.466305839340473e-05,2019-04-01T00:00:00
City of Mandaue,2019-04,4.9690962231792814e-05,2019-04-01T00:00:00
City of Cagayan De Oro,2019-05,4.998162303390669e-05,2019-05-01T00:00:00
City of Iligan,2019-05,5.028506704816679e-05,2019-05-01T00:00:00
City of Davao,2019-05,4.408415593447519e-05,2019-05-01T00:00:00
City of General Santos,2019-05,4.298637320460611e-05,2019-05-01T00:00:00
City of Caloocan,2019-05,0.000123386144807743,2019-05-01T00:00:00
City of Makati,2019-05,0.0001512613894897743,2019-05-01T00:00:00
City of Malabon,2019-05,0.00014018329072031137,2019-05-01T00:00:00
City of Mandaluyong,2019-05,0.0001639292113435423,2019-05-01T00:00:00
City of Manila,2019-05,0.00016568122283494002,2019-05-01T00:00:00
City of Marikina,2019-05,0.0001490974683165363,2019-05-01T00:00:00
City of Muntinlupa,2019-05,9.759595932745428e-05,2019-05-01T00:00:00
City of Navotas,2019-05,0.0001315181068324034,2019-05-01T00:00:00
Pasay City,2019-05,0.00013928597519997498,2019-05-01T00:00:00
City of Pasig,2019-05,0.00014626559546317586,2019-05-01T00:00:00
Quezon City,2019-05,0.00014601093747709253,2019-05-01T00:00:00
City of San Juan,2019-05,0.00017295843901111394,2019-05-01T00:00:00
City of Taguig,2019-05,0.00012487959928669288,2019-05-01T00:00:00
City of Valenzuela,2019-05,0.00013187616274979125,2019-05-01T00:00:00
City of Baguio,2019-05,6.887651237270452e-05,2019-05-01T00:00:00
City of Butuan,2019-05,4.409878744837363e-05,2019-05-01T00:00:00
City of Cotabato,2019-05,4.512858290864328e-05,2019-05-01T00:00:00
City of Angeles,2019-05,7.795346632034297e-05,2019-05-01T00:00:00
City of Olongapo,2019-05,6.94569930495402e-05,2019-05-01T00:00:00
Ormoc City,2019-05,4.615438953271823e-05,2019-05-01T00:00:00
City of Tacloban,2019-05,4.882627708538204e-05,2019-05-01T00:00:00
City of Zamboanga,2019-05,4.056651553351865e-05,2019-05-01T00:00:00
City of Isabela,2019-05,4.2107709456691645e-05,2019-05-01T00:00:00
Pateros,2019-05,0.0001306964589530009,2019-05-01T00:00:00
City of Puerto Princesa,2019-05,4.247724094359873e-05,2019-05-01T00:00:00
City of Lucena,2019-05,7.047409199023592e-05,2019-05-01T00:00:00
City of Bacolod,2019-05,5.783996934518364e-05,2019-05-01T00:00:00
City of Iloilo,2019-05,6.498010426315228e-05,2019-05-01T00:00:00
City of Cebu,2019-05,7.001641148569666e-05,2019-05-01T00:00:00
City of Lapu-Lapu,2019-05,6.488862583481335e-05,2019-05-01T00:00:00
City of Mandaue,2019-05,7.868851304391341e-05,2019-05-01T00:00:00
City of Cagayan De Oro,2019-06,4.8297431639313886e-05,2019-06-01T00:00:00
City of Iligan,2019-06,4.934278079659256e-05,2019-06-01T00:00:00
City of Davao,2019-06,4.308613268179628e-05,2019-06-01T00:00:00
City of General Santos,2019-06,3.891257307888423e-05,2019-06-01T00:00:00
City of Caloocan,2019-06,0.00011435721427685706,2019-06-01T00:00:00
City of Makati,2019-06,0.0001153750437025506,2019-06-01T00:00:00
City of Malabon,2019-06,0.0001379793561424548,2019-06-01T00:00:00
City of Mandaluyong,2019-06,0.0001272535800196742,2019-06-01T00:00:00
City of Manila,2019-06,0.00013219499033449068,2019-06-01T00:00:00
City of Marikina,2019-06,0.00011422156357383188,2019-06-01T00:00:00
City of Muntinlupa,2019-06,8.6245719758199e-05,2019-06-01T00:00:00
City of Navotas,2019-06,0.00013066760392523388,2019-06-01T00:00:00
Pasay City,2019-06,0.00011036599761759844,2019-06-01T00:00:00
City of Pasig,2019-06,0.00011576561909993707,2019-06-01T00:00:00
Quezon City,2019-06,0.00012114529132996832,2019-06-01T00:00:00
City of San Juan,2019-06,0.0001366260019594867,2019-06-01T00:00:00
City of Taguig,2019-06,0.00010518090640450591,2019-06-01T00:00:00
City of Valenzuela,2019-06,0.00012739534396290298,2019-06-01T00:00:00
City of Baguio,2019-06,6.202867052933671e-05,2019-06-01T00:00:00
City of Butuan,2019-06,4.275642702757486e-05,2019-06-01T00:00:00
City of Cotabato,2019-06,4.37391243286014e-05,2019-06-01T00:00:00
City of Angeles,2019-06,7.784209054515299e-05,2019-06-01T00:00:00
City of Olongapo,2019-06,6.962890258623106e-05,2019-06-01T00:00:00
Ormoc City,2019-06,4.578424294298093e-05,2019-06-01T00:00:00
City of Tacloban,2019-06,4.7233125430611854e-05,2019-06-01T00:00:00
City of Zamboanga,2019-06,3.9710173762697696e-05,2019-06-01T00:00:00
City of Isabela,2019-06,3.9468364626077015e-05,2019-06-01T00:00:00
Pateros,2019-06,0.00011044532231154368,2019-06-01T00:00:00
City of Puerto Princesa,2019-06,4.465266002972111e-05,2019-06-01T00:00:00
City of Lucena,2019-06,6.391729920379122e-05,2019-06-01T00:00:00
City of Bacolod,2019-06,5.475073831083394e-05,2019-06-01T00:00:00
City of Iloilo,2019-06,5.803900202582327e-05,2019-06-01T00:00:00
City of Cebu,2019-06,5.996968408688736e-05,2019-06-01T00:00:00
City of Lapu-Lapu,2019-06,6.013634123596754e-05,2019-06-01T00:00:00
City of Mandaue,2019-06,6.927662490128238e-05,2019-06-01T00:00:00
City of Cagayan De Oro,2019-07,4.568684898803362e-05,2019-07-01T00:00:00
City of Iligan,2019-07,4.488599378719385e-05,2019-07-01T00:00:00
City of Davao,2019-07,4.3683408921324856e-05,2019-07-01T00:00:00
City of General Santos,2019-07,3.9228341782962336e-05,2019-07-01T00:00:00
City of Caloocan,2019-07,9.973137330957069e-05,2019-07-01T00:00:00
City of Makati,2019-07,0.00012235724643064197,2019-07-01T00:00:00
City of Malabon,2019-07,0.0001090595718172866,2019-07-01T00:00:00
City of Mandaluyong,2019-07,0.00013096587248815386,2019-07-01T00:00:00
City of Manila,2019-07,0.00012309923212853666,2019-07-01T00:00:00
City of Marikina,2019-07,0.00012021002830157989,2019-07-01T00:00:00
City of Muntinlupa,2019-07,8.711629495948636e-05,2019-07-01T00:00:00
City of Navotas,2019-07,0.00010153785241714386,2019-07-01T00:00:00
Pasay City,2019-07,0.00010858589182460722,2019-07-01T00:00:00
City of Pasig,2019-07,0.00012626017845262266,2019-07-01T00:00:00
Quezon City,2019-07,0.00011486094009865429,2019-07-01T00:00:00
City of San Juan,2019-07,0.00013173415048787322,2019-07-01T00:00:00
City of Taguig,2019-07,0.00011198299651597006,2019-07-01T00:00:00
City of Valenzuela,2019-07,0.00010469629459300864,2019-07-01T00:00:00
City of Baguio,2019-07,5.864375305629989e-05,2019-07-01T00:00:00
City of Butuan,2019-07,4.171450789228196e-05,2019-07-01T00:00:00
City of Cotabato,2019-07,4.415279049454852e-05,2019-07-01T00:00:00
City of Angeles,2019-07,6.903901873872837e-05,2019-07-01T00:00:00
City of Olongapo,2019-07,5.680964666385671e-05,2019-07-01T00:00:00
Ormoc City,2019-07,4.5437938360207664e-05,2019-07-01T00:00:00
City of Tacloban,2019-07,4.553746540560686e-05,2019-07-01T00:00:00
City of Zamboanga,2019-07,3.8867051443459904e-05,2019-07-01T00:00:00
City of Isabela,2019-07,4.012306501365566e-05,2019-07-01T00:00:00
Pateros,2019-07,0.00011881579252734576,2019-07-01T00:00:00
City of Puerto Princesa,2019-07,4.212080970805317e-05,2019-07-01T00:00:00
City of Lucena,2019-07,6.297401716414787e-05,2019-07-01T00:00:00
City of Bacolod,2019-07,4.91931158445623e-05,2019-07-01T00:00:00
City of Iloilo,2019-07,5.259960083358972e-05,2019-07-01T00:00:00
City of Cebu,2019-07,5.332875946805207e-05,2019-07-01T00:00:00
City of Lapu-Lapu,2019-07,5.168230392583189e-05,2019-07-01T00:00:00
City of Mandaue,2019-07,6.184675413021241e-05,2019-07-01T00:00:00
City of Cagayan De Oro,2019-08,4.104432644922352e-05,2019-08-01T00:00:00
City of Iligan,2019-08,4.213575749646416e-05,2019-08-01T00:00:00
City of Davao,2019-08,3.974767738138365e-05,2019-08-01T00:00:00
City of General Santos,2019-08,3.632838688068325e-05,2019-08-01T00:00:00
City of Caloocan,2019-08,6.873383989247948e-05,2019-08-01T00:00:00
City of Makati,2019-08,7.37574413449669e-05,2019-08-01T00:00:00
City of Malabon,2019-08,6.955849524118697e-05,2019-08-01T00:00:00
City of Mandaluyong,2019-08,7.618551976134687e-05,2019-08-01T00:00:00
City of Manila,2019-08,7.670708712368444e-05,2019-08-01T00:00:00
City of Marikina,2019-08,7.880521398503821e-05,2019-08-01T00:00:00
City of Muntinlupa,2019-08,6.887042242484815e-05,2019-08-01T00:00:00
City of Navotas,2019-08,6.832721124022236e-05,2019-08-01T00:00:00
Pasay City,2019-08,7.145336069520508e-05,2019-08-01T00:00:00
City of Pasig,2019-08,7.775673138423214e-05,2019-08-01T00:00:00
Quezon City,2019-08,7.570996143130236e-05,2019-08-01T00:00:00
City of San Juan,2019-08,7.868017436852717e-05,2019-08-01T00:00:00
City of Taguig,2019-08,7.559107575929203e-05,2019-08-01T00:00:00
City of Valenzuela,2019-08,6.95225531261517e-05,2019-08-01T00:00:00
City of Baguio,2019-08,5.45189882231554e-05,2019-08-01T00:00:00
City of Butuan,2019-08,4.127602184152344e-05,2019-08-01T00:00:00
City of Cotabato,2019-08,3.822635941216967e-05,2019-08-01T00:00:00
City of Angeles,2019-08,5.692863809633496e-05,2019-08-01T00:00:00
City of Olongapo,2019-08,,2019-08-01T00:00:00
Ormoc City,2019-08,4.386915021972705e-05,2019-08-01T00:00:00
City of Tacloban,2019-08,4.4887433719267714e-05,2019-08-01T00:00:00
City of Zamboanga,2019-08,3.5784079189386895e-05,2019-08-01T00:00:00
City of Isabela,2019-08,3.79133238279172e-05,2019-08-01T00:00:00
Pateros,2019-08,7.62663179157266e-05,2019-08-01T00:00:00
City of Puerto Princesa,2019-08,3.890075656244455e-05,2019-08-01T00:00:00
City of Lucena,2019-08,5.524965671752476e-05,2019-08-01T00:00:00
City of Bacolod,2019-08,4.668759965538649e-05,2019-08-01T00:00:00
City of Iloilo,2019-08,4.619502215782203e-05,2019-08-01T00:00:00
City of Cebu,2019-08,4.9736400347848256e-05,2019-08-01T00:00:00
City of Lapu-Lapu,2019-08,5.310368607508007e-05,2019-08-01T00:00:00
City of Mandaue,2019-08,5.741581287702645e-05,2019-08-01T00:00:00
City of Cagayan De Oro,2019-09,4.186524959169479e-05,2019-09-01T00:00:00
City of Iligan,2019-09,4.226723031812915e-05,2019-09-01T00:00:00
City of Davao,2019-09,3.780269826101421e-05,2019-09-01T00:00:00
City of General Santos,2019-09,3.630595888328447e-05,2019-09-01T00:00:00
City of Caloocan,2019-09,8.08962641295315e-05,2019-09-01T00:00:00
City of Makati,2019-09,9.900595642216554e-05,2019-09-01T00:00:00
City of Malabon,2019-09,8.817266206308259e-05,2019-09-01T00:00:00
City of Mandaluyong,2019-09,0.00010455327948401704,2019-09-01T00:00:00
City of Manila,2019-09,0.00010410817726434264,2019-09-01T00:00:00
City of Marikina,2019-09,9.231089785934468e-05,2019-09-01T00:00:00
City of Muntinlupa,2019-09,6.89580489876718e-05,2019-09-01T00:00:00
City of Navotas,2019-09,8.335699561095199e-05,2019-09-01T00:00:00
Pasay City,2019-09,9.623643729865068e-05,2019-09-01T00:00:00
City of Pasig,2019-09,9.622293279746017e-05,2019-09-01T00:00:00
Quezon City,2019-09,9.038349560277448e-05,2019-09-01T00:00:00
City of San Juan,2019-09,0.00010587062553597926,2019-09-01T00:00:00
City of Taguig,2019-09,8.803512173290978e-05,2019-09-01T00:00:00
City of Valenzuela,2019-09,8.41372028283636e-05,2019-09-01T00:00:00
City of Baguio,2019-09,5.338758030506328e-05,2019-09-01T00:00:00
City of Butuan,2019-09,3.6068611090331136e-05,2019-09-01T00:00:00
City of Cotabato,2019-09,3.7402305045900085e-05,2019-09-01T00:00:00
City of Angeles,2019-09,5.626001299413154e-05,2019-09-01T00:00:00
City of Olongapo,2019-09,4.966136063625909e-05,2019-09-01T00:00:00
Ormoc City,2019-09,3.915634446275099e-05,2019-09-01T00:00:00
City of Tacloban,2019-09,3.969756582812734e-05,2019-09-01T00:00:00
City of Zamboanga,2019-09,3.564750724924452e-05,2019-09-01T00:00:00
City of Isabela,2019-09,3.730138407264406e-05,2019-09-01T00:00:00
Pateros,2019-09,9.260117468084978e-05,2019-09-01T00:00:00
City of Puerto Princesa,2019-09,3.7704019181765534e-05,2019-09-01T00:00:00
City of Lucena,2019-09,5.282632164794763e-05,2019-09-01T00:00:00
City of Bacolod,2019-09,4.469039041767945e-05,2019-09-01T00:00:00
City of Iloilo,2019-09,4.6338910027023175e-05,2019-09-01T00:00:00
City of Cebu,2019-09,4.7516335274994674e-05,2019-09-01T00:00:00
City of Lapu-Lapu,2019-09,4.595028055202002e-05,2019-09-01T00:00:00
City of Mandaue,2019-09,5.2525971010470085e-05,2019-09-01T00:00:00
City of Cagayan De Oro,2019-10,4.232081938916009e-05,2019-10-01T00:00:00
City of Iligan,2019-10,4.117884639215955e-05,2019-10-01T00:00:00
City of Davao,2019-10,3.789353149976244e-05,2019-10-01T00:00:00
City of General Santos,2019-10,3.316683148134991e-05,2019-10-01T00:00:00
City of Caloocan,2019-10,8.311793695269594e-05,2019-10-01T00:00:00
City of Makati,2019-10,0.00010447826079807203,2019-10-01T00:00:00
City of Malabon,2019-10,9.841490301221016e-05,2019-10-01T00:00:00
City of Mandaluyong,2019-10,0.00011229633526687726,2019-10-01T00:00:00
City of Manila,2019-10,0.00012113908762512316,2019-10-01T00:00:00
City of Marikina,2019-10,8.718284762679173e-05,2019-10-01T00:00:00
City of Muntinlupa,2019-10,6.5014710105542e-05,2019-10-01T00:00:00
City of Navotas,2019-10,9.426685834425896e-05,2019-10-01T00:00:00
Pasay City,2019-10,0.0001029857612672908,2019-10-01T00:00:00
City of Pasig,2019-10,9.33089862142087e-05,2019-10-01T00:00:00
Quezon City,2019-10,9.652656694834072e-05,2019-10-01T00:00:00
City of San Juan,2019-10,0.00011910310594150832,2019-10-01T00:00:00
City of Taguig,2019-10,8.535037207992971e-05,2019-10-01T00:00:00
City of Valenzuela,2019-10,8.849249956693709e-05,2019-10-01T00:00:00
City of Baguio,2019-10,5.161447455880947e-05,2019-10-01T00:00:00
City of Butuan,2019-10,3.660795211443891e-05,2019-10-01T00:00:00
City of Cotabato,2019-10,3.8364209529774296e-05,2019-10-01T00:00:00
City of Angeles,2019-10,5.725937141401837e-05,2019-10-01T00:00:00
City of Olongapo,2019-10,4.910815026386439e-05,2019-10-01T00:00:00
Ormoc City,2019-10,3.5076001861633976e-05,2019-10-01T00:00:00
City of Tacloban,2019-10,3.574488057667451e-05,2019-10-01T00:00:00
City of Zamboanga,2019-10,3.4521880941116194e-05,2019-10-01T00:00:00
City of Isabela,2019-10,3.677481497148176e-05,2019-10-01T00:00:00
Pateros,2019-10,9.162178725778986e-05,2019-10-01T00:00:00
City of Puerto Princesa,2019-10,3.4730154940577297e-05,2019-10-01T00:00:00
City of Lucena,2019-10,5.055812773324102e-05,2019-10-01T00:00:00
City of Bacolod,2019-10,4.733421125797989e-05,2019-10-01T00:00:00
City of Iloilo,2019-10,5.228206772172564e-05,2019-10-01T00:00:00
City of Cebu,2019-10,5.043711669187073e-05,2019-10-01T00:00:00
City of Lapu-Lapu,2019-10,4.973700084794545e-05,2019-10-01T00:00:00
City of Mandaue,2019-10,5.527094109668968e-05,2019-10-01T00:00:00
City of Cagayan De Oro,2019-11,3.709300158739374e-05,2019-11-01T00:00:00
City of Iligan,2019-11,3.921968577771664e-05,2019-11-01T00:00:00
City of Davao,2019-11,3.772931519205798e-05,2019-11-01T00:00:00
City of General Santos,2019-11,3.5925932859400166e-05,2019-11-01T00:00:00
City of Caloocan,2019-11,8.463964133277557e-05,2019-11-01T00:00:00
City of Makati,2019-11,0.0001088662391574641,2019-11-01T00:00:00
City of Malabon,2019-11,9.880295564003982e-05,2019-11-01T00:00:00
City of Mandaluyong,2019-11,0.00011052097127613923,2019-11-01T00:00:00
City of Manila,2019-11,0.00011696860279566704,2019-11-01T00:00:00
City of Marikina,2019-11,8.564980072904286e-05,2019-11-01T00:00:00
City of Muntinlupa,2019-11,9.121298133215212e-05,2019-11-01T00:00:00
City of Navotas,2019-11,9.52336527648258e-05,2019-11-01T00:00:00
Pasay City,2019-11,0.00010736003802752784,2019-11-01T00:00:00
City of Pasig,2019-11,0.00010204946009993448,2019-11-01T00:00:00
Quezon City,2019-11,9.07590848203881e-05,2019-11-01T00:00:00
City of San Juan,2019-11,0.00011347828496340174,2019-11-01T00:00:00
City of Taguig,2019-11,0.00010710337365301732,2019-11-01T00:00:00
City of Valenzuela,2019-11,9.01728456415632e-05,2019-11-01T00:00:00
City of Baguio,2019-11,5.177872110181477e-05,2019-11-01T00:00:00
City of Butuan,2019-11,3.516538701392687e-05,2019-11-01T00:00:00
City of Cotabato,2019-11,3.711401051514304e-05,2019-11-01T00:00:00
City of Angeles,2019-11,6.0548738270016894e-05,2019-11-01T00:00:00
City of Olongapo,2019-11,4.961377550019599e-05,2019-11-01T00:00:00
Ormoc City,2019-11,3.412315182744577e-05,2019-11-01T00:00:00
City of Tacloban,2019-11,3.66066480213263e-05,2019-11-01T00:00:00
City of Zamboanga,2019-11,3.4265566176561205e-05,2019-11-01T00:00:00
City of Isabela,2019-11,3.6506350287438926e-05,2019-11-01T00:00:00
Pateros,2019-11,0.00010662957702945632,2019-11-01T00:00:00
City of Puerto Princesa,2019-11,3.502950494793495e-05,2019-11-01T00:00:00
City of Lucena,2019-11,4.590604561134809e-05,2019-11-01T00:00:00
City of Bacolod,2019-11,4.105706835714772e-05,2019-11-01T00:00:00
City of Iloilo,2019-11,3.983918056696336e-05,2019-11-01T00:00:00
City of Cebu,2019-11,4.379681297852735e-05,2019-11-01T00:00:00
City of Lapu-Lapu,2019-11,4.646688037169792e-05,2019-11-01T00:00:00
City of Mandaue,2019-11,5.399013238702891e-05,2019-11-01T00:00:00
City of Cagayan De Oro,2019-12,3.701849804488179e-05,2019-12-01T00:00:00
City of Iligan,2019-12,3.738270632310031e-05,2019-12-01T00:00:00
City of Davao,2019-12,3.4413652134884306e-05,2019-12-01T00:00:00
City of General Santos,2019-12,3.5325948805958807e-05,2019-12-01T00:00:00
City of Caloocan,2019-12,6.661750170928073e-05,2019-12-01T00:00:00
City of Makati,2019-12,0.00010131476839885304,2019-12-01T00:00:00
City of Malabon,2019-12,8.940932654658983e-05,2019-12-01T00:00:00
City of Mandaluyong,2019-12,0.00010428331460917732,2019-12-01T00:00:00
City of Manila,2019-12,0.00010904584271719428,2019-12-01T00:00:00
City of Marikina,2019-12,7.309858343578704e-05,2019-12-01T00:00:00
City of Muntinlupa,2019-12,5.756435232956786e-05,2019-12-01T00:00:00
City of Navotas,2019-12,8.939953378973762e-05,2019-12-01T00:00:00
Pasay City,2019-12,0.00010382880774465706,2019-12-01T00:00:00
City of Pasig,2019-12,9.31704605162348e-05,2019-12-01T00:00:00
Quezon City,2019-12,7.558090329426918e-05,2019-12-01T00:00:00
City of San Juan,2019-12,0.00010426814518008909,2019-12-01T00:00:00
City of Taguig,2019-12,8.077952954352648e-05,2019-12-01T00:00:00
City of Valenzuela,2019-12,7.596802824541294e-05,2019-12-01T00:00:00
City of Baguio,2019-12,4.610310105916652e-05,2019-12-01T00:00:00
City of Butuan,2019-12,3.430903615899271e-05,2019-12-01T00:00:00
City of Cotabato,2019-12,3.709265923038463e-05,2019-12-01T00:00:00
City of Angeles,2019-12,4.848271156000334e-05,2019-12-01T00:00:00
City of Olongapo,2019-12,4.676485167257285e-05,2019-12-01T00:00:00
Ormoc City,2019-12,3.4258675650426005e-05,2019-12-01T00:00:00
City of Tacloban,2019-12,3.338547835866495e-05,2019-12-01T00:00:00
City of Zamboanga,2019-12,3.5076451815433144e-05,2019-12-01T00:00:00
City of Isabela,2019-12,3.663128497225934e-05,2019-12-01T00:00:00
Pateros,2019-12,8.398923572724505e-05,2019-12-01T00:00:00
City of Puerto Princesa,2019-12,3.3320331001724706e-05,2019-12-01T00:00:00
City of Lucena,2019-12,4.040572957744955e-05,2019-12-01T00:00:00
City of Bacolod,2019-12,4.049060124885759e-05,2019-12-01T00:00:00
City of Iloilo,2019-12,4.117207461568627e-05,2019-12-01T00:00:00
City of Cebu,2019-12,4.323075028685767e-05,2019-12-01T00:00:00
City of Lapu-Lapu,2019-12,4.179433878317549e-05,2019-12-01T00:00:00
City of Mandaue,2019-12,4.82440481426775e-05,2019-12-01T00:00:00
City of Cagayan De Oro,2020-01,3.8876903169714986e-05,2020-01-01T00:00:00
City of Iligan,2020-01,3.71983240546151e-05,2020-01-01T00:00:00
City of Davao,2020-01,3.2482914386795005e-05,2020-01-01T00:00:00
City of General Santos,2020-01,3.3037524062267265e-05,2020-01-01T00:00:00
City of Caloocan,2020-01,8.646095034766758e-05,2020-01-01T00:00:00
City of Makati,2020-01,0.0001119387474533101,2020-01-01T00:00:00
City of Malabon,2020-01,0.0001096216140625016,2020-01-01T00:00:00
City of Mandaluyong,2020-01,0.00011751715590582846,2020-01-01T00:00:00
City of Manila,2020-01,0.00013421937226549294,2020-01-01T00:00:00
City of Marikina,2020-01,8.990177953154995e-05,2020-01-01T00:00:00
City of Muntinlupa,2020-01,6.726429220680888e-05,2020-01-01T00:00:00
City of Navotas,2020-01,0.00010283597101964573,2020-01-01T00:00:00
Pasay City,2020-01,0.00011012291942619731,2020-01-01T00:00:00
City of Pasig,2020-01,9.609191274908786e-05,2020-01-01T00:00:00
Quezon City,2020-01,9.869082648756984e-05,2020-01-01T00:00:00
